transaction_id,account_id,destino_id,tipo,valor,data_hora,canal
TRX0000945,ACC00064,,CARTAO,1110.53,2026-04-29T09:43:37,APP
TRX0000946,ACC00012,ACC00078,TED,1073.09,2026-04-17T07:56:37,ATM
TRX0000947,ACC00068,,SAQUE,151.49,2026-03-17T00:47:37,APP
TRX0000948,ACC00026,,DEPOSITO,8456.42,2026-03-29T21:48:37,APP
TRX0000949,ACC00118,,SAQUE,103.38,2026-05-07T04:45:37,CAIXA
TRX0000950,ACC00003,,DEPOSITO,2478.96,2026-05-31T02:38:37,APP
TRX0000951,ACC00100,,CARTAO,1258.78,2026-03-25T00:10:37,INTERNET_BANKING
TRX0000952,ACC00010,ACC00085,PIX,584.43,2026-03-28T13:47:37,ATM
TRX0000953,ACC00013,ACC00042,TED,1886.93,2026-04-26T12:10:37,APP
TRX0000954,ACC00021,ACC00056,PIX,238.29,2026-03-25T07:30:37,APP
TRX0000955,ACC00063,,CARTAO,746.99,2026-03-25T11:18:37,APP
TRX0000956,ACC00072,,BOLETO,323.41,2026-05-20T23:37:37,ATM
TRX0000957,ACC00046,,DEPOSITO,838.36,2026-03-03T16:10:37,APP
TRX0000958,ACC00049,ACC00089,PIX,209.65,2026-04-02T21:57:37,APP
TRX0000959,ACC00023,ACC00090,PIX,3827.29,2026-03-30T06:29:37,CAIXA
TRX0000960,ACC00051,ACC00099,PIX,6596.16,2026-05-29T23:55:37,APP
TRX0000961,ACC00005,ACC00041,PIX,240.42,2026-04-04T22:43:37,APP
TRX0000962,ACC00079,,BOLETO,556.08,2026-05-26T21:35:37,APP
TRX0000963,ACC00064,,CARTAO,465.45,2026-04-26T22:09:37,INTERNET_BANKING
TRX0000964,ACC00045,ACC00022,PIX,5928.14,2026-04-05T13:22:37,APP
TRX0000965,ACC00012,,BOLETO,1998.94,2026-05-29T09:30:37,APP
TRX0000966,ACC00114,,SAQUE,417.69,2026-03-06T13:28:37,APP
TRX0000967,ACC00032,ACC00045,PIX,363.85,2026-04-19T21:35:37,APP
TRX0000968,ACC00014,,CARTAO,436.75,2026-04-15T06:16:37,APP
TRX0000969,ACC00094,,BOLETO,281.36,2026-05-10T12:29:37,ATM
TRX0000970,ACC00064,ACC00045,PIX,354.94,2026-05-03T06:21:37,ATM
TRX0000971,ACC00013,ACC00101,TED,619.39,2026-05-21T21:19:37,INTERNET_BANKING
TRX0000972,ACC00084,,SAQUE,234.31,2026-03-18T06:47:37,APP
TRX0000973,ACC00010,,CARTAO,79.71,2026-04-03T05:46:37,APP
TRX0000974,ACC00041,ACC00014,TED,570.82,2026-05-19T01:32:37,APP
TRX0000975,ACC00022,ACC00021,PIX,481.3,2026-05-22T01:15:37,APP
TRX0000976,ACC00071,ACC00012,PIX,284.97,2026-03-03T18:14:37,APP
TRX0000977,ACC00079,ACC00091,PIX,628.78,2026-03-04T14:30:37,APP
TRX0000978,ACC00084,ACC00114,PIX,5070.69,2026-04-02T01:07:37,INTERNET_BANKING
TRX0000979,ACC00007,,BOLETO,3104.3,2026-03-10T07:37:37,INTERNET_BANKING
TRX0000980,ACC00053,ACC00093,PIX,597.6,2026-03-08T19:50:37,APP
TRX0000981,ACC00070,,BOLETO,2755.82,2026-03-19T12:01:37,INTERNET_BANKING
TRX0000982,ACC00013,ACC00074,PIX,144.69,2026-04-06T05:41:37,APP
TRX0000983,ACC00063,ACC00047,PIX,5903.14,2026-05-01T11:16:37,APP
TRX0000984,ACC00038,ACC00081,TED,2642.1,2026-05-07T02:54:37,APP
TRX0000985,ACC00026,,CARTAO,1263.32,2026-03-27T11:15:37,ATM
TRX0000986,ACC00038,ACC00061,PIX,326.82,2026-05-16T05:31:37,CAIXA
TRX0000987,ACC00040,ACC00061,PIX,1144.77,2026-04-14T04:08:37,APP
TRX0000988,ACC00085,ACC00083,PIX,154.82,2026-04-13T13:02:37,APP
TRX0000989,ACC00024,ACC00049,PIX,500.14,2026-05-11T16:15:37,APP
TRX0000990,ACC00058,ACC00057,TED,169.08,2026-03-31T14:13:37,ATM
TRX0000991,ACC00029,ACC00073,PIX,621.59,2026-05-16T11:55:37,APP
TRX0000992,ACC00097,ACC00013,PIX,1127.33,2026-05-25T22:27:37,APP
TRX0000993,ACC00045,,SAQUE,392.86,2026-04-14T05:03:37,APP
TRX0000994,ACC00076,ACC00008,PIX,464.61,2026-03-09T02:12:37,INTERNET_BANKING
TRX0000995,ACC00105,ACC00069,PIX,2272.66,2026-05-11T19:55:37,INTERNET_BANKING
TRX0000996,ACC00120,,BOLETO,1071.1,2026-05-16T23:05:37,ATM
TRX0000997,ACC00039,ACC00116,TED,903.57,2026-05-26T19:05:37,APP
TRX0000998,ACC00005,ACC00116,PIX,148.09,2026-04-17T19:11:37,ATM
TRX0000999,ACC00074,,BOLETO,1740.51,2026-04-24T10:08:37,INTERNET_BANKING
TRX0001000,ACC00097,,DEPOSITO,391.18,2026-05-12T09:52:37,APP
TRX0001001,ACC00104,,BOLETO,581.01,2026-05-16T19:48:37,INTERNET_BANKING
TRX0001002,ACC00088,,CARTAO,301.19,2026-04-24T04:52:37,APP
TRX0001003,ACC00107,,CARTAO,2299.09,2026-03-19T09:13:37,CAIXA
TRX0001004,ACC00118,ACC00012,PIX,120.04,2026-03-10T14:17:37,APP
TRX0001005,ACC00051,ACC00110,PIX,845.21,2026-05-02T01:35:37,INTERNET_BANKING
TRX0001006,ACC00059,ACC00002,PIX,41.95,2026-05-28T03:51:37,APP
TRX0001007,ACC00080,,CARTAO,246.22,2026-04-23T00:12:37,APP
TRX0001008,ACC00054,,CARTAO,1954.25,2026-04-15T17:51:37,APP
TRX0001009,ACC00098,ACC00013,TED,68.73,2026-03-24T00:30:37,INTERNET_BANKING
TRX0001010,ACC00073,ACC00101,PIX,1057.68,2026-04-30T12:06:37,CAIXA
TRX0001011,ACC00069,,SAQUE,51.55,2026-05-16T16:07:37,INTERNET_BANKING
TRX0001012,ACC00050,,CARTAO,669.16,2026-03-03T18:50:37,CAIXA
TRX0001013,ACC00005,ACC00052,PIX,177.56,2026-04-13T21:15:37,APP
TRX0001014,ACC00078,,CARTAO,128.62,2026-04-24T03:03:37,APP
TRX0001015,ACC00114,ACC00089,TED,305.51,2026-05-26T01:02:37,APP
TRX0001016,ACC00096,,DEPOSITO,433.65,2026-03-08T12:36:37,APP
TRX0001017,ACC00003,,BOLETO,83.14,2026-03-10T01:06:37,APP
TRX0001018,ACC00036,,CARTAO,889.4,2026-03-15T07:09:37,CAIXA
TRX0001019,ACC00013,,SAQUE,1067.28,2026-04-11T06:21:37,APP
TRX0001020,ACC00096,,BOLETO,3647.74,2026-05-13T12:07:37,APP
TRX0001021,ACC00094,ACC00083,PIX,621.96,2026-05-27T03:57:37,INTERNET_BANKING
TRX0001022,ACC00057,,SAQUE,370.45,2026-03-14T16:57:37,ATM
TRX0001023,ACC00063,ACC00112,PIX,464.47,2026-05-23T07:24:37,APP
TRX0001024,ACC00008,ACC00021,PIX,633.86,2026-04-14T22:16:37,INTERNET_BANKING
TRX0001025,ACC00091,,CARTAO,1619.21,2026-03-14T13:42:37,INTERNET_BANKING
TRX0001026,ACC00068,,CARTAO,801.31,2026-04-30T18:19:37,APP
TRX0001027,ACC00113,ACC00108,PIX,305.31,2026-04-27T00:34:37,APP
TRX0001028,ACC00005,ACC00118,PIX,736.17,2026-05-09T01:44:37,CAIXA
TRX0001029,ACC00026,,BOLETO,494.75,2026-03-12T09:56:37,APP
TRX0001030,ACC00051,ACC00016,PIX,383.35,2026-04-07T09:25:37,ATM
TRX0001031,ACC00031,,DEPOSITO,1608.09,2026-05-04T22:28:37,APP
TRX0001032,ACC00112,ACC00071,PIX,380.8,2026-05-29T22:16:37,INTERNET_BANKING
TRX0001033,ACC00021,ACC00034,PIX,302.49,2026-04-21T11:57:37,APP
TRX0001034,ACC00089,ACC00004,PIX,2014.46,2026-05-29T00:58:37,APP
TRX0001035,ACC00021,,BOLETO,93.19,2026-03-15T00:50:37,APP
TRX0001036,ACC00110,,BOLETO,14746.51,2026-03-09T15:54:37,APP
TRX0001037,ACC00035,,CARTAO,408.08,2026-03-04T05:15:37,APP
TRX0001038,ACC00061,,DEPOSITO,3126.56,2026-04-14T07:00:37,APP
TRX0001039,ACCX43081,,SAQUE,1564.56,2026-04-11T08:06:37,APP
TRX0001040,ACC00040,,DEPOSITO,805.13,2026-03-25T11:46:37,INTERNET_BANKING
TRX0001041,ACC00055,,CARTAO,301.15,2026-03-13T17:00:37,CAIXA
TRX0001042,ACC00033,,DEPOSITO,292.66,2026-05-24T05:13:37,APP
TRX0001043,ACC00106,,SAQUE,96.92,2026-03-05T09:32:37,APP
TRX0001044,ACC00066,ACC00108,PIX,327.52,2026-04-02T21:58:37,APP
TRX0001045,ACC00072,,CARTAO,489.74,2026-03-29T06:22:37,APP
TRX0001046,ACC00088,,SAQUE,1414.78,2026-04-13T18:08:37,APP
TRX0001047,ACC00036,ACC00111,PIX,880.74,2026-03-15T13:12:37,APP
TRX0001048,ACC00084,ACC00115,TED,139.82,2026-04-26T18:31:37,APP
TRX0001049,ACC00025,ACC00098,TED,1073.95,2026-05-01T03:10:37,APP
TRX0001050,ACC00008,,BOLETO,2229.67,2026-05-29T15:54:37,INTERNET_BANKING
TRX0001051,ACC00052,,SAQUE,298.96,2026-03-07T15:36:37,APP
TRX0001052,ACC00004,ACC00038,PIX,246.09,2026-05-21T18:41:37,APP
TRX0001053,ACC00054,,BOLETO,1255.24,2026-03-06T10:54:37,APP
TRX0001054,ACC00091,ACC00105,PIX,1226.11,2026-04-09T17:36:37,INTERNET_BANKING
TRX0001055,ACC00093,ACC00088,PIX,437.15,2026-05-28T06:55:37,ATM
TRX0001056,ACC00101,ACC00086,PIX,287.03,2026-03-08T11:18:37,INTERNET_BANKING
TRX0001057,ACC00039,ACC00108,PIX,1438.28,2026-04-01T08:34:37,APP
TRX0001058,ACC00072,ACC00013,PIX,659.37,2026-05-27T23:13:37,CAIXA
TRX0001059,ACC00095,ACC00104,PIX,4521.45,2026-04-07T05:43:37,INTERNET_BANKING
TRX0001060,ACC00117,,DEPOSITO,2899.85,2026-04-11T09:05:37,INTERNET_BANKING
TRX0001061,ACC00084,ACC00046,TED,514.74,2026-05-03T02:32:37,APP
TRX0001062,ACC00112,,SAQUE,324.71,2026-03-29T20:28:37,APP
TRX0001063,ACC00048,,BOLETO,5744.7,2026-04-20T15:32:37,APP
TRX0001064,ACC00016,ACC00111,PIX,455.16,2026-04-19T23:10:37,APP
TRX0001065,ACC00075,ACC00010,TED,218.26,2026-04-18T15:59:37,APP
TRX0001066,ACC00025,ACC00112,PIX,162.26,2026-04-25T14:57:37,INTERNET_BANKING
TRX0001067,ACC00068,,BOLETO,270.74,2026-04-08T18:58:37,APP
TRX0001068,ACC00020,,BOLETO,1419.79,2026-05-07T18:31:37,APP
TRX0001069,ACC00073,,CARTAO,278.51,2026-05-01T19:46:37,APP
TRX0001070,ACC00111,ACC00100,PIX,134.85,2026-03-23T01:26:37,APP
TRX0001071,ACC00043,ACC00023,TED,316.89,2026-05-02T07:36:37,INTERNET_BANKING
TRX0001072,ACCX45851,,CARTAO,82.83,2026-05-30T23:12:37,CAIXA
TRX0001073,ACC00022,,DEPOSITO,1260.91,2026-05-24T13:01:37,APP
TRX0001074,ACC00098,,BOLETO,107.6,2026-04-15T00:26:37,INTERNET_BANKING
TRX0001075,ACC00082,ACC00055,PIX,489.46,2026-04-19T11:27:37,ATM
TRX0001076,ACCX79963,,SAQUE,190.41,2026-05-08T16:59:37,ATM
TRX0001077,ACC00002,,BOLETO,952.44,2026-05-25T04:05:37,APP
TRX0001078,ACC00025,,SAQUE,298.29,2026-05-30T09:15:37,APP
TRX0001079,ACC00032,,CARTAO,258.53,2026-05-09T23:27:37,INTERNET_BANKING
TRX0001080,ACC00017,,SAQUE,258.46,2026-03-05T11:04:37,APP
TRX0001081,ACC00022,,CARTAO,155.46,2026-05-29T19:15:37,APP
TRX0001082,ACC00038,ACC00067,PIX,862.67,2026-03-30T20:28:37,INTERNET_BANKING
TRX0001083,ACC00044,,DEPOSITO,1550.39,2026-04-13T19:38:37,APP
TRX0001084,ACC00044,ACC00063,PIX,7043.4,2026-05-06T07:18:37,APP
TRX0001085,ACC00025,,CARTAO,57.08,2026-04-23T05:23:37,APP
TRX0001086,ACC00052,ACC00029,PIX,1249.87,2026-05-28T00:54:37,APP
TRX0001087,ACC00017,,DEPOSITO,298.14,2026-05-09T06:25:37,ATM
TRX0001088,ACC00022,ACC00092,PIX,5283.32,2026-03-31T09:31:37,APP
TRX0001089,ACC00005,ACC00082,PIX,3427.79,2026-03-03T02:30:37,INTERNET_BANKING
TRX0001090,ACC00069,ACC00077,PIX,1433.36,2026-03-30T15:22:37,ATM
TRX0001091,ACC00085,,BOLETO,2955.21,2026-04-16T05:52:37,INTERNET_BANKING
TRX0001092,ACC00054,ACC00016,TED,12021.13,2026-05-09T20:38:37,APP
TRX0001093,ACC00061,,BOLETO,322.22,2026-04-14T12:12:37,INTERNET_BANKING
TRX0001094,ACCX65164,ACC00085,PIX,2990.74,2026-05-28T03:21:37,ATM
TRX0001095,ACC00067,,CARTAO,159.87,2026-03-27T21:41:37,ATM
TRX0001096,ACC00054,ACC00014,PIX,3581.17,2026-03-13T03:32:37,INTERNET_BANKING
TRX0001097,ACC00080,,CARTAO,378.18,2026-03-30T04:29:37,INTERNET_BANKING
TRX0001098,ACC00064,,BOLETO,3631.28,2026-05-05T23:50:37,INTERNET_BANKING
TRX0001099,ACC00107,ACC00026,TED,631.42,2026-04-06T00:39:37,CAIXA
TRX0001100,ACC00053,,CARTAO,340.71,2026-03-10T20:41:37,APP
TRX0001101,ACC00117,,BOLETO,255.42,2026-05-16T10:15:37,APP
TRX0001102,ACCX98032,,DEPOSITO,136.56,2026-05-21T17:37:37,APP
TRX0001103,ACC00107,,CARTAO,236.92,2026-04-25T02:02:37,APP
TRX0001104,ACC00012,,SAQUE,531.2,2026-05-08T23:03:37,APP
TRX0001105,ACC00013,,CARTAO,83.61,2026-05-21T14:30:37,INTERNET_BANKING
TRX0001106,ACC00038,,CARTAO,135.99,2026-05-06T14:13:37,APP
TRX0001107,ACC00023,,CARTAO,490.36,2026-04-28T04:37:37,CAIXA
TRX0001108,ACC00103,ACC00055,PIX,498.23,2026-04-18T14:19:37,INTERNET_BANKING
TRX0001109,ACC00013,ACC00114,PIX,230.99,2026-05-29T21:24:37,APP
TRX0001110,ACC00110,ACC00083,TED,206.5,2026-03-03T19:21:37,APP
TRX0001111,ACC00046,,CARTAO,673.95,2026-03-23T09:05:37,APP
TRX0001112,ACC00094,,SAQUE,443.17,2026-05-17T14:09:37,APP
TRX0001113,ACC00015,ACC00059,TED,106.24,2026-03-14T12:12:37,ATM
TRX0001114,ACC00050,,DEPOSITO,2581.48,2026-04-05T01:09:37,CAIXA
TRX0001115,ACC00084,,CARTAO,405.21,2026-03-14T21:01:37,APP
TRX0001116,ACC00090,,DEPOSITO,156.39,2026-04-07T17:33:37,APP
TRX0001117,ACC00054,,BOLETO,354.07,2026-04-10T04:30:37,ATM
TRX0001118,ACC00087,,CARTAO,1087.33,2026-05-24T04:27:37,APP
TRX0001119,ACC00046,ACC00111,PIX,471.65,2026-04-26T06:35:37,INTERNET_BANKING
TRX0001120,ACC00108,ACC00115,PIX,580.28,2026-03-06T06:17:37,APP
TRX0001121,ACC00118,,CARTAO,396.15,2026-04-03T18:36:37,CAIXA
TRX0001122,ACC00006,ACC00084,PIX,221.32,2026-05-27T23:32:37,APP
TRX0001123,ACC00091,,BOLETO,314.24,2026-05-19T05:19:37,ATM
TRX0001124,ACC00074,,SAQUE,222.92,2026-04-19T21:22:37,APP
TRX0001125,ACC00086,,DEPOSITO,204.96,2026-03-07T22:50:37,APP
TRX0001126,ACC00090,,CARTAO,526.15,2026-05-12T11:40:37,APP
TRX0001127,ACC00032,ACC00085,TED,160.87,2026-03-20T08:12:37,INTERNET_BANKING
TRX0001128,ACC00050,,SAQUE,1767.49,2026-04-13T14:28:37,INTERNET_BANKING
TRX0001129,ACC00079,,CARTAO,105.17,2026-04-19T19:49:37,ATM
TRX0001130,ACC00065,ACC00110,PIX,1723.17,2026-03-28T17:54:37,CAIXA
TRX0001131,ACC00022,ACC00063,PIX,2405.32,2026-05-11T08:56:37,APP
TRX0001132,ACC00043,ACC00007,PIX,178.74,2026-03-29T06:05:37,INTERNET_BANKING
TRX0001133,ACC00071,,BOLETO,121.69,2026-05-16T03:51:37,INTERNET_BANKING
TRX0001134,ACC00011,ACC00103,PIX,813.15,2026-05-20T12:07:37,APP
TRX0001135,ACC00012,ACC00058,PIX,1640.24,2026-05-28T04:02:37,ATM
TRX0001136,ACC00064,,BOLETO,440.43,2026-03-29T13:01:37,APP
TRX0001137,ACC00053,,CARTAO,104.1,2026-03-12T18:20:37,APP
TRX0001138,ACC00102,,CARTAO,3692.2,2026-05-30T11:59:37,INTERNET_BANKING
TRX0001139,ACC00114,,BOLETO,111.99,2026-05-15T02:13:37,INTERNET_BANKING
TRX0001140,ACC00059,ACC00047,TED,1534.81,2026-05-07T15:50:37,APP
TRX0001141,ACC00105,,BOLETO,1038.28,2026-05-30T21:34:37,APP
TRX0001142,ACC00099,ACC00061,PIX,213.86,2026-05-26T05:56:37,APP
TRX0001143,ACC00047,,SAQUE,244.85,2026-04-10T22:46:37,APP
TRX0001144,ACC00085,,CARTAO,68.3,2026-03-15T23:04:37,INTERNET_BANKING
TRX0001145,ACC00082,ACC00038,PIX,5907.93,2026-04-16T00:15:37,APP
TRX0001146,ACC00048,,BOLETO,1154.87,2026-04-27T21:54:37,APP
TRX0001147,ACC00064,,SAQUE,317.38,2026-04-27T19:32:37,APP
TRX0001148,ACC00053,,BOLETO,1340.89,2026-03-17T05:21:37,INTERNET_BANKING
TRX0001149,ACC00016,ACC00051,TED,818.18,2026-03-31T23:29:37,APP
TRX0001150,ACC00106,,SAQUE,169.87,2026-03-29T14:47:37,APP
TRX0001151,ACC00097,ACC00119,PIX,1181.4,2026-05-27T16:56:37,INTERNET_BANKING
TRX0001152,ACC00087,ACC00099,PIX,2567.79,2026-04-07T11:23:37,INTERNET_BANKING
TRX0001153,ACC00059,ACC00065,PIX,1113.59,2026-05-19T00:18:37,ATM
TRX0001154,ACCX16366,,SAQUE,240.86,2026-04-08T01:20:37,ATM
TRX0001155,ACC00108,ACC00119,PIX,4060.71,2026-03-28T10:37:37,APP
TRX0001156,ACC00118,ACC00089,PIX,1466.04,2026-03-07T14:44:37,ATM
TRX0001157,ACC00094,,BOLETO,1774.77,2026-03-29T08:58:37,INTERNET_BANKING
TRX0001158,ACC00077,,CARTAO,181.07,2026-05-19T10:39:37,APP
TRX0001159,ACC00050,ACC00078,TED,658.5,2026-05-18T04:50:37,INTERNET_BANKING
TRX0001160,ACC00098,,DEPOSITO,1329.48,2026-03-09T12:24:37,INTERNET_BANKING
TRX0001161,ACC00038,ACC00018,TED,2232.36,2026-03-21T06:22:37,APP
TRX0001162,ACC00078,,BOLETO,493.07,2026-03-31T20:41:37,APP
TRX0001163,ACC00108,ACC00111,PIX,1147.45,2026-03-31T20:31:37,APP
TRX0001164,ACC00095,ACC00081,PIX,698.77,2026-04-11T06:19:37,APP
TRX0001165,ACC00027,,BOLETO,367.26,2026-05-07T20:27:37,APP
TRX0001166,ACC00118,,BOLETO,632.61,2026-03-18T16:08:37,ATM
TRX0001167,ACC00023,,SAQUE,417.86,2026-03-12T00:26:37,APP
TRX0001168,ACC00091,,BOLETO,472.8,2026-04-04T04:31:37,ATM
TRX0001169,ACC00075,ACC00086,PIX,68.9,2026-03-31T04:14:37,INTERNET_BANKING
TRX0001170,ACC00087,ACC00108,TED,141.25,2026-03-08T18:58:37,APP
TRX0001171,ACC00113,,BOLETO,113.68,2026-05-10T06:59:37,APP
TRX0001172,ACC00004,,SAQUE,5612.86,2026-03-22T09:31:37,APP
TRX0001173,ACC00026,ACC00101,PIX,91.5,2026-05-28T20:01:37,CAIXA
TRX0001174,ACC00037,ACC00019,TED,430.22,2026-03-31T05:09:37,APP
TRX0001175,ACC00089,ACC00027,TED,231.19,2026-05-01T00:44:37,ATM
TRX0001176,ACC00005,ACC00058,PIX,234.57,2026-04-15T17:32:37,INTERNET_BANKING
TRX0001177,ACC00112,ACC00072,PIX,1081.35,2026-03-12T10:11:37,APP
TRX0001178,ACC00096,ACC00050,PIX,371.4,2026-05-18T23:38:37,APP
TRX0001179,ACC00101,,BOLETO,1061.7,2026-03-20T18:22:37,CAIXA
TRX0001180,ACC00086,,SAQUE,1818.7,2026-04-05T07:01:37,INTERNET_BANKING
TRX0001181,ACC00101,ACC00041,PIX,261.66,2026-04-25T23:54:37,APP
TRX0001182,ACC00007,,SAQUE,481.65,2026-03-19T12:25:37,INTERNET_BANKING
TRX0001183,ACC00112,,BOLETO,483.78,2026-04-28T22:28:37,APP
TRX0001184,ACC00029,ACC00091,PIX,304.34,2026-03-31T00:15:37,CAIXA
TRX0001185,ACC00048,,BOLETO,71.79,2026-04-29T09:34:37,APP
TRX0001186,ACC00026,,BOLETO,1890.84,2026-03-14T19:50:37,ATM
TRX0001187,ACC00023,ACC00010,PIX,694.18,2026-05-22T18:51:37,APP
TRX0001188,ACC00023,,BOLETO,1157.09,2026-03-14T02:01:37,INTERNET_BANKING
TRX0001189,ACC00055,,CARTAO,1100.43,2026-04-23T13:59:37,APP
TRX0001190,ACC00075,ACC00001,TED,124.51,2026-05-26T20:35:37,APP
TRX0001191,ACC00091,,CARTAO,2205.52,2026-05-31T03:17:37,INTERNET_BANKING
TRX0001192,ACC00042,,BOLETO,1405.81,2026-03-24T21:30:37,INTERNET_BANKING
TRX0001193,ACC00079,ACC00039,PIX,262.88,2026-03-28T19:39:37,APP
TRX0001194,ACC00074,ACC00010,PIX,2764.07,2026-05-14T08:45:37,APP
TRX0001195,ACC00041,,DEPOSITO,1433.88,2026-04-21T08:48:37,CAIXA
TRX0001196,ACC00101,ACC00054,PIX,677.07,2026-05-23T04:29:37,ATM
TRX0001197,ACC00052,ACC00029,PIX,139.91,2026-03-31T05:30:37,INTERNET_BANKING
TRX0001198,ACC00085,,CARTAO,1174.85,2026-04-03T13:32:37,INTERNET_BANKING
TRX0001199,ACC00097,ACC00061,PIX,276.55,2026-04-18T18:52:37,INTERNET_BANKING
TRX0001200,ACC00106,,BOLETO,3426.12,2026-03-13T03:50:37,ATM
TRX0001201,ACC00058,,SAQUE,37069.19,2026-05-04T00:06:37,INTERNET_BANKING
TRX0001202,ACC00080,ACC00006,TED,616.31,2026-05-20T00:03:37,APP
TRX0001203,ACC00042,,CARTAO,184.13,2026-04-18T21:11:37,APP
TRX0001204,ACC00050,,CARTAO,226.24,2026-05-18T05:10:37,INTERNET_BANKING
TRX0001205,ACC00117,ACC00099,TED,295.58,2026-04-10T13:36:37,APP
TRX0001206,ACC00103,ACC00063,PIX,354.9,2026-04-02T06:47:37,APP
TRX0001207,ACC00115,ACC00042,TED,2340.16,2026-04-25T00:07:37,APP
TRX0001208,ACC00013,,BOLETO,711.32,2026-04-23T09:52:37,ATM
TRX0001209,ACC00001,,SAQUE,2466.16,2026-03-03T00:48:37,APP
TRX0001210,ACC00100,ACC00088,PIX,2915.27,2026-03-15T05:05:37,ATM
TRX0001211,ACC00014,ACC00107,PIX,2636.75,2026-03-03T05:31:37,APP
TRX0001212,ACC00095,ACC00083,PIX,1485.93,2026-04-26T06:40:37,ATM
TRX0001213,ACC00010,ACC00020,PIX,601.72,2026-03-06T00:25:37,APP
TRX0001214,ACC00005,ACC00007,TED,137291.58,2026-04-16T22:16:37,CAIXA
TRX0001215,ACC00033,ACC00074,PIX,114.45,2026-03-09T11:06:37,APP
TRX0001216,ACC00117,ACC00050,PIX,1357.88,2026-05-26T06:11:37,ATM
TRX0001217,ACC00052,,BOLETO,997.5,2026-05-09T18:05:37,INTERNET_BANKING
TRX0001218,ACC00016,,CARTAO,502.92,2026-04-19T20:56:37,INTERNET_BANKING
TRX0001219,ACC00009,,SAQUE,935.25,2026-04-28T02:50:37,APP
TRX0001220,ACC00109,ACC00119,PIX,158.57,2026-04-26T00:37:37,APP
TRX0001221,ACC00038,ACC00039,PIX,599.43,2026-03-22T17:36:37,INTERNET_BANKING
TRX0001222,ACC00037,,BOLETO,917.47,2026-04-12T02:59:37,CAIXA
TRX0001223,ACC00106,ACC00061,PIX,293.24,2026-05-07T02:03:37,APP
TRX0001224,ACC00029,ACC00051,PIX,227.98,2026-05-29T11:06:37,ATM
TRX0001225,ACC00109,,BOLETO,218.84,2026-05-18T08:56:37,APP
TRX0001226,ACC00087,ACC00102,PIX,687.94,2026-05-10T20:37:37,APP
TRX0001227,ACC00083,,BOLETO,1872.59,2026-04-14T16:10:37,ATM
TRX0001228,ACC00072,ACC00006,TED,765.93,2026-03-22T22:39:37,APP
TRX0001229,ACC00069,ACC00011,TED,4668.8,2026-03-18T14:57:37,ATM
TRX0001230,ACC00096,ACC00093,PIX,797.92,2026-04-05T18:48:37,INTERNET_BANKING
TRX0001231,ACC00053,ACC00109,TED,297.57,2026-04-14T18:14:37,CAIXA
TRX0001232,ACC00021,,BOLETO,405.68,2026-04-12T20:47:37,APP
TRX0001233,ACC00025,ACC00086,PIX,684.63,2026-05-25T05:16:37,INTERNET_BANKING
TRX0001234,ACC00110,ACC00097,TED,331.49,2026-04-07T21:01:37,INTERNET_BANKING
TRX0001235,ACC00071,,SAQUE,857.82,2026-03-25T09:32:37,ATM
TRX0001236,ACC00086,,BOLETO,504.35,2026-05-22T08:38:37,CAIXA
TRX0001237,ACC00075,,SAQUE,120.37,2026-05-15T07:08:37,APP
TRX0001238,ACC00086,ACC00013,PIX,2233.71,2026-03-10T03:35:37,CAIXA
TRX0001239,ACC00009,ACC00041,PIX,851.14,2026-05-29T17:14:37,INTERNET_BANKING
TRX0001240,ACC00043,,DEPOSITO,2104.47,2026-04-28T14:35:37,APP
TRX0001241,ACC00020,ACC00047,PIX,96.16,2026-05-21T06:00:37,APP
TRX0001242,ACC00055,,BOLETO,889.15,2026-03-09T08:07:37,ATM
TRX0001243,ACC00029,,DEPOSITO,612.37,2026-04-28T14:58:37,ATM
TRX0001244,ACC00108,ACC00087,PIX,485.52,2026-05-27T19:45:37,INTERNET_BANKING
TRX0001245,ACC00113,,CARTAO,300.54,2026-05-24T22:41:37,ATM
TRX0001246,ACC00040,,CARTAO,623.74,2026-04-06T18:50:37,APP
TRX0001247,ACC00078,,BOLETO,721.93,2026-04-10T17:37:37,INTERNET_BANKING
TRX0001248,ACC00018,,DEPOSITO,1280.81,2026-03-16T08:07:37,CAIXA
TRX0001249,ACC00114,,CARTAO,234.26,2026-04-26T12:43:37,INTERNET_BANKING
TRX0001250,ACC00003,ACC00081,PIX,124.83,2026-04-29T06:31:37,APP
TRX0001251,ACC00075,ACC00099,PIX,860.04,2026-03-15T23:07:37,APP
TRX0001252,ACC00117,ACC00034,TED,1118.74,2026-05-06T20:03:37,APP
TRX0001253,ACC00070,ACC00100,TED,3036.02,2026-03-25T08:32:37,CAIXA
TRX0001254,ACC00051,,BOLETO,651.22,2026-04-14T05:19:37,INTERNET_BANKING
TRX0001255,ACC00110,,SAQUE,1562.96,2026-03-29T05:47:37,APP
TRX0001256,ACC00012,,BOLETO,314.36,2026-05-19T14:30:37,INTERNET_BANKING
TRX0001257,ACC00109,ACC00079,TED,3222.3,2026-05-11T20:55:37,APP
TRX0001258,ACC00097,ACC00058,TED,4054.05,2026-03-11T18:26:37,INTERNET_BANKING
TRX0001259,ACC00073,,DEPOSITO,324.36,2026-04-10T05:03:37,APP
TRX0001260,ACC00019,ACC00062,TED,332.36,2026-05-28T06:15:37,APP
